xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3087,6,1633,1390,1050,-23473,5,4
18,85,605,-992,-240,-228,0,1
5,85,604,-991,-240,-228,1,1
3595,85,602,-845,-17,-40,2,1
3587,85,601,-707,3,-13,3,1
3580,85,600,-587,5,12,4,1
3575,85,599,-481,7,36,5,1
2962,82,653,1491,-1843,-23854,0,4
3035,428,200,-2878,-3296,-20374,1,4
3199,588,3540,-2875,-3292,-20353,2,4
3388,634,3376,-2873,-3289,-20333,3,4
3582,624,3239,-2870,-3286,-20313,4,4
166,566,3093,-2867,-3282,-20292,5,4
3316,883,902,-47,57,-5218,0,5
3376,884,900,-47,57,-5212,1,5
3436,886,897,-47,57,-5207,2,5
3495,887,895,-47,57,-5202,3,5
3555,888,894,-47,57,-5197,4,5
14,888,892,-47,57,-5192,5,5
595,2875,53,5223,-551,-5710,0,5
550,2775,3533,4624,36,-5005,1,5
500,2709,3449,4111,93,-4644,2,5
446,2660,3382,4107,93,-4639,3,5
388,2624,3326,4103,93,-4634,4,5
328,2598,3279,4099,93,-4630,5,5
3599,3586,3393,-190,-455,-3094,0,6
3597,3585,3362,-76,-71,-2758,1,6
3596,3584,3332,-29,1,-2620,2,6
3596,3584,3303,5,-3,-2558,3,6
3595,3585,3274,42,-5,-2510,4,6
3596,3585,3245,95,-6,-2468,5,6
110,642,819,6949,120,-3126,0,2
167,658,881,6273,-76,-2947,1,2
219,674,929,5455,11,-2591,2,2
268,695,978,5146,41,-2474,3,2
314,721,1032,5141,41,-2472,4,2
357,754,1090,5136,41,-2469,5,2
644,2702,2693,-40,-369,-4565,0,2
617,2707,2698,-40,-368,-4561,1,2
565,2703,2698,-40,-368,-4556,2,2
513,2699,2699,-40,-368,-4552,3,2
461,2696,2700,-40,-367,-4547,4,2
409,2692,2701,-40,-367,-4542,5,2
428,853,742,3224,987,-4652,0,2
483,900,792,3221,986,-4647,1,2
534,960,855,3218,985,-4643,2,2
580,1038,936,3214,984,-4638,3,2
618,1140,1040,3211,983,-4633,4,2
659,1253,1162,2400,288,-5332,5,2
3599,3586,3393,-190,-455,-3093,0,6
3597,3585,3362,-76,-71,-2758,1,6
3596,3584,3332,-29,1,-2620,2,6
3596,3584,3303,5,-3,-2558,3,6
3595,3585,3274,42,-5,-2510,4,6
3596,3585,3245,95,-6,-2468,5,6
3461,3246,1045,4329,-287,-6642,0,1
3459,3266,951,4325,-287,-6635,1,1
3460,3285,858,4321,-287,-6628,2,1
3464,3304,765,4316,-286,-6622,3,1
3488,3315,689,4940,-479,-4795,4,1
3512,3322,612,4935,-478,-4790,5,1
2954,906,900,708,108,-4342,0,5
2981,905,902,707,108,-4338,1,5
3031,893,918,707,108,-4333,2,5
3080,884,930,706,107,-4329,3,5
3130,878,940,705,107,-4325,4,5
3180,873,948,704,107,-4320,5,5
3468,2981,3512,-7012,-301,-3641,0,3
3404,2965,3574,-6297,-331,-3354,1,3
3338,2941,27,-6291,-331,-3350,2,3
3283,2913,75,-5294,-312,-3035,3,3
3230,2879,130,-5288,-312,-3032,4,3
3180,2835,193,-5283,-312,-3029,5,3
51,3577,941,-5398,-225,-10739,0,1
3577,3571,815,-5970,-205,-11305,1,1
3572,3568,752,-524,-583,-6059,2,1
3566,3570,689,-524,-583,-6053,3,1
3556,3568,620,-523,-582,-6047,4,1
3546,3567,551,-523,-582,-6041,5,1
3325,3064,2568,-8644,4395,-3553,0,2
3233,3081,2632,-8635,4390,-3550,1,2
3139,3085,2702,-8627,4386,-3546,2,2
3047,3070,2786,-8618,4382,-3543,3,2
2957,3020,2901,-8609,4377,-3539,4,2
2877,2889,3095,-8601,4373,-3536,5,2
3558,873,952,-5403,-242,-10721,0,3
84,868,876,-6013,-186,-11294,1,3
148,861,866,-618,32,-6437,2,3
211,857,858,-618,32,-6430,3,3
283,852,843,-617,32,-6424,4,3
356,844,827,-617,32,-6418,5,3
2786,1015,919,-12745,-791,-3669,0,2
2841,1345,575,-7348,-433,-1375,1,2
2911,1458,455,-6986,-257,-1467,2,2
2988,1513,390,-6979,-257,-1466,3,2
3067,1544,351,-6972,-256,-1465,4,2
3146,1562,323,-6965,-256,-1463,5,2
51,3577,941,-5399,-226,-10738,0,1
3577,3571,815,-5972,-205,-11305,1,1
3572,3568,752,-527,-582,-6058,2,1
3566,3570,689,-526,-582,-6052,3,1
3556,3568,620,-526,-581,-6046,4,1
3546,3567,551,-525,-581,-6040,5,1
793,3435,2708,10166,-2804,-17135,0,5
671,2652,1937,10156,-2801,-17118,1,5
530,2532,1801,6837,-134,-14642,2,5
346,2508,1769,6830,-133,-14627,3,5
162,2498,1750,6823,-133,-14612,4,5
3578,2495,1735,6816,-133,-14598,5,5
39,2690,2646,-5596,-272,-10778,0,6
3512,2686,2722,-6382,-71,-11188,1,6
3446,2678,2732,-929,12,-6565,2,6
3381,2674,2743,-928,12,-6559,3,6
3307,2668,2759,-927,12,-6552,4,6
3232,2658,2777,-926,12,-6545,5,6
8,647,1696,8342,-203,-1999,0,3
49,654,1784,8199,21,-124,1,3
71,666,1853,6259,304,769,2,3
79,672,1912,5030,-80,1284,3,3
87,680,1971,5025,-80,1283,4,3
95,688,2031,5020,-79,1282,5,3
0,3591,242,276,-76,-21445,0,1
3599,3590,3597,275,-76,-21424,1,1
3598,3589,3351,275,-75,-21402,2,1
3597,3589,3106,275,-75,-21381,3,1
3596,3590,2862,274,-75,-21360,4,1
3595,3591,2617,274,-75,-21338,5,1
18,2706,2699,142,-146,-19917,0,5
3390,2705,2695,142,-146,-19898,1,5
3215,2703,2698,-289,80,-15831,2,5
3034,2701,2701,-288,80,-15815,3,5
2853,2693,2711,-288,80,-15799,4,5
2728,997,809,-288,80,-15783,5,5
2867,3165,1781,1113,-2742,-9847,0,4
2808,3557,1370,-1240,-490,-9822,1,4
2839,478,831,-1366,-614,-9959,2,4
2892,619,673,-745,-537,-5916,3,4
2945,694,586,-722,-413,-5581,4,4
3004,743,526,-721,-413,-5576,5,4
10,6,1103,-607,1074,-20758,0,1
8,14,865,-606,1073,-20737,1,1
9,23,628,-606,1072,-20716,2,1
6,26,398,-948,121,-20160,3,1
5,25,166,-948,121,-20140,4,1
5,24,3536,-947,120,-20120,5,1
418,323,2664,386,-8,-2922,0,5
438,307,2641,581,3,-2445,1,5
457,288,2613,580,3,-2443,2,5
476,265,2582,580,3,-2440,3,5
494,239,2548,579,3,-2438,4,5
511,212,2513,594,-13,-2362,5,5
3096,2695,2703,-94,122,-18206,0,1
2888,2689,2711,-94,122,-18188,1,1
2720,1021,780,-94,122,-18170,2,1
2927,914,890,-94,122,-18152,3,1
3135,910,896,-94,122,-18133,4,1
3343,910,899,-94,121,-18115,5,1
375,868,1834,-2218,-471,-1222,0,5
387,847,1803,-2006,-133,-1187,1,5
397,832,1781,-1336,-31,-1011,2,5
406,821,1763,-1102,-10,-943,3,5
415,809,1746,-1009,-7,-912,4,5
423,798,1730,-927,-11,-894,5,5
3598,2,1148,597,-113,-22880,0,1
6,0,886,596,-113,-22857,1,1
12,3594,624,596,-113,-22834,2,1
14,3586,363,595,-113,-22812,3,1
13,3578,101,595,-113,-22789,4,1
9,3572,3440,594,-113,-22766,5,1
144,1106,942,-2918,152,-4304,0,6
189,1099,917,-2915,152,-4300,1,6
247,1095,901,-2912,152,-4296,2,6
304,1088,884,-2909,151,-4291,3,6
361,1080,864,-2906,151,-4287,4,6
418,1067,842,-2903,151,-4283,5,6
3351,903,898,597,-113,-22880,0,5
13,900,906,596,-113,-22857,1,5
275,900,913,595,-113,-22834,2,5
536,907,925,595,-113,-22811,3,5
797,955,977,594,-113,-22789,4,5
740,2639,2665,594,-113,-22766,5,5
3402,3300,2205,-1547,154,-10876,0,3
3328,3346,2094,-1546,154,-10866,1,3
3264,3412,1968,-1544,154,-10855,2,3
3216,3498,1825,-1543,154,-10844,3,3
3187,2,1665,-1541,153,-10833,4,3
3183,115,1498,-1539,153,-10822,5,3
3598,2,1148,596,-113,-22877,0,6
6,0,886,595,-113,-22854,1,6
12,3594,624,595,-113,-22831,2,6
14,3586,363,594,-113,-22808,3,6
13,3578,102,594,-113,-22785,4,6
9,3572,3441,593,-113,-22763,5,6
378,192,3009,5223,-887,-14237,0,2
471,45,2809,5218,-886,-14223,1,2
515,3437,2550,5213,-885,-14208,2,2
493,3215,2278,5207,-884,-14194,3,2
414,3047,2058,5202,-883,-14180,4,2
301,2941,1895,5197,-882,-14166,5,2
247,2700,2700,-589,-69,-23014,0,6
3584,2701,2706,-588,-69,-22991,1,6
3321,2698,2713,-588,-69,-22968,2,6
3058,2689,2726,-587,-69,-22945,3,6
2796,2624,2793,-586,-69,-22922,4,6
2867,966,854,-586,-69,-22899,5,6
3435,2489,34,3970,219,-5177,0,3
3369,2501,7,3966,219,-5172,1,3
3298,2515,3581,3962,218,-5167,2,3
3228,2535,3550,3958,218,-5161,3,3
3159,2561,3513,3954,218,-5156,4,3
3092,2599,3465,3950,218,-5151,5,3
27,3239,2981,835,-168,-6057,0,4
3594,3238,2916,997,0,-6210,1,4
3565,3240,2848,1486,22,-6299,2,4
3537,3247,2779,1485,22,-6293,3,4
3509,3256,2710,1483,22,-6287,4,4
3484,3269,2639,1482,22,-6280,5,4
2894,1454,12,10189,-1035,-10362,0,4
2932,1014,469,10179,-1034,-10352,1,4
3020,732,763,11457,-777,-7496,2,4
3151,612,904,11445,-777,-7488,3,4
3293,551,987,11434,-776,-7481,4,4
3440,519,1047,11423,-775,-7473,5,4
3583,2410,2699,1465,109,-8550,0,2
3552,2409,2711,898,-19,-2846,1,2
3524,2408,2714,877,41,-2467,2,2
3496,2408,2718,876,41,-2465,3,2
3467,2407,2723,874,39,-2443,4,2
3439,2406,2728,857,8,-2320,5,2
3436,339,3373,4283,947,-4996,0,1
3509,354,3353,4279,946,-4991,1,1
3583,366,3336,4275,945,-4986,2,1
56,377,3320,4270,944,-4981,3,1
112,389,3309,3200,1176,-3692,4,1
165,400,3301,3126,1135,-3528,5,1
84,3181,2986,-684,-451,-7287,0,1
22,3171,2929,-683,-450,-7280,1,1
3559,3166,2874,-683,-450,-7272,2,1
3506,3177,2806,608,274,-7410,3,1
3455,3195,2737,607,274,-7403,4,1
3406,3219,2663,606,274,-7396,5,1
3061,211,2369,-998,-966,-11,0,2
3049,203,2366,-997,-965,-11,1,2
3038,198,2359,-996,-964,-11,2,2
3027,193,2352,-995,-963,-11,3,2
3016,188,2345,-994,-962,-11,4,2
3006,183,2338,-993,-961,-11,5,2
18,691,996,-6023,-261,-3680,0,6
30,687,913,-6309,-27,-3492,1,6
22,680,846,-5748,-169,-1445,2,6
6,681,792,-4800,-16,-654,3,6
3596,681,743,-4327,-25,-776,4,6
3587,681,696,-4094,-8,-783,5,6
3485,1084,1888,-10043,3936,-13673,0,2
72,1131,1836,-10033,3932,-13659,1,2
240,1111,1720,-14767,990,-9511,2,2
362,1083,1661,-9352,43,-8816,3,2
487,1012,1556,-9343,43,-8807,4,2
597,874,1387,-9333,43,-8798,5,2
7,13,1749,598,-102,-1826,0,4
5,12,1755,229,70,-1027,1,4
4,12,1748,229,70,-1026,2,4
7,13,1736,228,70,-1025,3,4
10,13,1725,228,69,-1024,4,4
10,13,1716,89,5,-889,5,4
3569,1191,945,-8944,2241,-10601,0,1
128,1213,918,-9058,2033,-10818,1,1
164,1208,896,-3615,-222,-5612,2,1
229,1202,893,-3611,-222,-5606,3,1
305,1198,889,-3608,-222,-5600,4,1
381,1192,883,-3604,-222,-5595,5,1
2751,827,985,598,-101,-1829,0,2
2745,854,958,347,78,-1147,1,2
2752,866,946,347,78,-1146,2,2
2762,859,953,346,78,-1145,3,2
2772,856,956,314,66,-1113,4,2
2782,855,956,84,-40,-890,5,2
3591,2673,897,7,-44,-614,0,1
3590,2674,899,29,14,-232,1,1
3590,2674,899,-15,0,-119,2,1
3590,2674,900,-3,0,17,3,1
3592,2674,899,0,0,162,4,1
3595,2674,899,-8,1,307,5,1
7,13,1750,599,-93,-1846,0,4
4,12,1755,344,83,-1172,1,4
4,12,1748,344,83,-1171,2,4
5,12,1737,344,83,-1169,3,4
6,12,1727,301,67,-1127,4,4
7,11,1717,70,-39,-902,5,4
838,2792,3384,725,-167,3002,0,5
886,2791,3383,565,-21,3220,1,5
889,1056,1649,496,-8,1998,2,5
872,1127,1720,696,-11,1241,3,5
858,1171,1763,710,-3,1066,4,5
844,1197,1790,736,5,947,5,5
858,2769,2769,-2794,66,-1343,0,5
859,2909,2909,-1454,-4,-337,1,5
849,3063,3063,-1452,-4,-337,2,5
835,3163,3163,-1451,-4,-336,3,5
820,3225,3227,-1449,-4,-336,4,5
804,3267,3269,-1448,-4,-336,5,5
3568,2301,3594,1456,-54,-12526,0,4
3507,2297,21,2491,-3,-5148,1,4
3453,2293,33,2164,89,-4598,2,4
3397,2289,49,2162,89,-4593,3,4
3341,2283,67,2160,89,-4589,4,4
3286,2275,86,2158,89,-4584,5,4
1,1,2060,-906,-59,-22171,0,3
3591,2,1806,-905,-59,-22148,1,3
3583,7,1553,-904,-59,-22126,2,3
3578,15,1299,-903,-59,-22104,3,3
3576,24,1045,-902,-59,-22082,4,3
3579,33,792,-901,-59,-22060,5,3
2857,2468,1996,3742,-1223,-5158,0,3
2784,2578,1873,3729,-992,-5405,1,3
2727,3362,1084,3784,-186,-6293,2,3
2749,464,377,617,-225,-3996,3,3
2778,663,175,-161,-67,-3285,4,3
2811,750,86,-161,-67,-3282,5,3
3299,2711,2690,-60,-1085,-13989,0,1
3186,2696,2698,-60,-1084,-13975,1,1
3026,2679,2704,-60,-1083,-13961,2,1
2866,2641,2731,-60,-1082,-13947,3,1
2720,1971,3391,-60,-1080,-13933,4,1
2855,968,785,-60,-1079,-13919,5,1
2784,3367,609,-3764,-1618,-5481,0,5
2735,589,3381,-5288,-202,-5655,1,5
2771,1224,2743,-4796,-33,-2524,2,5
2817,1318,2646,-3518,-56,-2397,3,5
2862,1352,2610,-3202,-14,-2282,4,5
2906,1372,2590,-3199,-14,-2280,5,5
8,7,2399,-61,-1085,-13991,0,4
1,3595,2286,-61,-1084,-13977,1,4
3597,3583,2126,-61,-1083,-13963,2,4
3590,3572,1966,-61,-1082,-13949,3,4
3581,3563,1807,-60,-1081,-13935,4,4
3569,3558,1647,-60,-1079,-13921,5,4
3415,242,358,-314,249,-9822,0,1
3461,275,251,-314,249,-9813,1,1
3512,298,149,-313,249,-9803,2,1
3566,311,50,-313,248,-9793,3,1
21,315,3552,-313,248,-9783,4,1
77,309,3454,-312,248,-9773,5,1
355,898,905,101,-917,-15675,0,5
527,882,897,101,-916,-15660,1,5
707,856,879,101,-915,-15644,2,5
880,407,439,101,-914,-15628,3,5
733,2744,2783,101,-913,-15613,4,5
554,2712,2760,100,-912,-15597,5,5
314,1941,1615,1035,-28,-7155,0,1
280,1984,1701,1034,-28,-7148,1,1
240,2019,1782,1033,-28,-7141,2,1
197,2047,1858,1032,-28,-7133,3,1
138,2068,1919,2439,341,-6808,4,1
75,2084,1976,2596,401,-6907,5,1
3590,3583,1139,965,-121,-7963,0,6
3598,3583,1047,964,-121,-7955,1,6
7,3581,956,963,-121,-7947,2,6
14,3578,864,962,-120,-7939,3,6
22,3573,773,961,-120,-7931,4,6
13,3578,713,-141,20,-5685,5,6
2994,757,1106,-9100,-426,-8679,0,4
3083,923,901,-9091,-426,-8670,1,4
3195,1014,769,-9082,-426,-8661,2,4
3316,1062,676,-9073,-425,-8653,3,4
3442,1085,601,-9064,-425,-8644,4,4
3569,1092,534,-9055,-424,-8635,5,4
3,891,899,635,242,-9863,0,5
51,893,895,-235,49,-4010,1,5
90,892,896,78,-7,-3592,2,5
129,892,897,78,-7,-3589,3,5
170,892,897,78,-7,-3585,4,5
212,892,898,78,-7,-3582,5,5
3052,116,1309,-1161,778,-2600,0,1
3045,170,1254,-1160,777,-2598,1,1
3043,226,1197,-1159,776,-2595,2,1
3044,283,1139,-1157,776,-2592,3,1
3048,338,1082,-1156,775,-2590,4,1
3055,392,1027,-1155,774,-2587,5,1
3590,3583,1143,945,-113,-7879,0,4
3598,3583,1052,944,-113,-7871,1,4
6,3581,962,943,-113,-7864,2,4
14,3578,872,942,-113,-7856,3,4
21,3574,781,941,-113,-7848,4,4
12,3578,721,-114,48,-5572,5,4
581,51,2396,2155,1267,-909,0,5
609,55,2384,2152,1266,-908,1,5
635,54,2367,2150,1265,-907,2,5
660,51,2348,2148,1263,-906,3,5
685,46,2327,2146,1262,-905,4,5
711,37,2302,2144,1261,-904,5,5
232,2696,2707,784,-64,-7510,0,1
146,2692,2699,783,-64,-7502,1,1
60,2690,2691,782,-64,-7495,2,1
3574,2689,2683,781,-64,-7487,3,1
3512,2692,2703,-1685,386,-5246,4,1
3464,2689,2708,-509,-72,-4189,5,1
589,2982,328,7101,1404,-9334,0,3
517,2832,127,7094,1403,-9325,1,3
424,2744,3585,7087,1401,-9315,2,3
319,2695,3479,7080,1400,-9306,3,3
210,2672,3392,7073,1398,-9297,4,3
100,2667,3314,7065,1397,-9287,5,3
1,3593,6,-75,-55,-1902,0,3
3598,3593,3595,-193,11,-971,1,3
3598,3593,3588,13,-2,-590,2,3
3599,3593,3583,88,2,-452,3,3
0,3594,3580,42,13,-297,4,3
0,3594,3578,17,8,-152,5,3
3237,3353,1855,-861,574,-19366,0,1
3167,3538,1579,-860,573,-19346,1,1
3176,154,1276,-859,573,-19327,2,1
3258,326,1013,-858,572,-19308,3,1
3388,428,809,-857,571,-19288,4,1
3538,475,642,-857,571,-19269,5,1
3196,695,824,12398,-683,-10690,0,4
3365,636,920,12386,-682,-10680,1,4
3540,610,991,12373,-681,-10669,2,4
116,605,1055,12361,-681,-10658,3,4
291,622,1125,12349,-680,-10648,4,4
462,674,1221,12336,-679,-10637,5,4
0,3596,3592,-389,54,129,0,3
3598,3596,3597,-131,-10,164,1,3
3599,3596,3599,5,0,146,2,3
3599,3596,0,43,0,35,3,3
3599,3596,0,21,-1,-9,4,3
405,2912,1724,-13197,-391,-10752,0,3
231,2963,1827,-13184,-391,-10741,1,3
52,2978,1908,-13171,-390,-10730,2,3
3474,2969,1985,-13157,-390,-10719,3,3
3298,2931,2075,-13144,-389,-10709,4,3
3133,2844,2206,-13131,-389,-10698,5,3
3512,902,866,2403,-591,-7119,0,5
3595,893,894,2440,-562,-7230,1,5
37,897,933,3501,79,-3659,2,5
55,898,947,1774,0,-2044,3,5
74,899,964,1615,8,-1880,4,5
96,902,983,1613,8,-1879,5,5
371,161,1032,2422,-1895,-18972,0,4
422,3559,754,2419,-1893,-18953,1,4
394,3346,466,2417,-1891,-18934,2,4
296,3187,228,2415,-1889,-18915,3,4
159,3093,43,2412,-1887,-18896,4,4
2,3049,3489,2410,-1886,-18877,5,4
19,84,1985,-4644,7617,-18691,0,6
13,166,1765,-4640,7609,-18672,1,6
38,244,1546,-4635,7601,-18653,2,6
20,241,1383,-7577,-207,-14960,3,6
9,234,1191,-7570,-207,-14945,4,6
3597,230,1000,-7562,-207,-14930,5,6
715,2279,2087,-9661,1629,-16049,0,4
647,2751,2578,-12481,480,-9791,1,4
501,2933,2784,-12469,479,-9781,2,4
336,3007,2886,-12456,479,-9771,3,4
165,3041,2953,-12444,479,-9762,4,4
3591,3054,3006,-12432,478,-9752,5,4
489,2778,2619,-4223,1535,-10490,0,1
362,2820,2655,-4219,1534,-10479,1,1
235,2849,2677,-4214,1532,-10469,2,1
106,2870,2691,-4210,1531,-10458,3,1
3577,2889,2700,-4206,1529,-10448,4,1
3448,2906,2705,-4202,1528,-10437,5,1
2819,318,1633,-10882,-484,-4824,0,4
2809,1068,869,-11649,-272,-3681,1,4
2870,1320,604,-7165,-387,-1690,2,4
2939,1418,497,-6742,-225,-1752,3,4
3014,1470,435,-6736,-225,-1750,4,4
3090,1500,395,-6729,-225,-1749,5,4
32,102,3093,-5592,284,-14181,0,4
3598,101,2922,-5587,283,-14167,1,4
3564,110,2751,-5581,283,-14153,2,4
3535,128,2578,-5576,283,-14139,3,4
3513,155,2404,-5570,283,-14124,4,4
3499,187,2229,-5564,282,-14110,5,4
770,3051,2281,11637,1058,-7489,0,3
721,2539,1730,11562,1767,-5775,1,3
637,2379,1549,8241,587,-4153,2,3
543,2304,1454,8233,586,-4149,3,3
445,2265,1394,8225,586,-4145,4,3
345,2244,1350,8217,585,-4141,5,3
3110,977,980,-4224,1521,-10496,0,5
3237,1020,944,-4219,1520,-10486,1,5
3365,1048,922,-4215,1518,-10475,2,5
3494,1070,908,-4211,1517,-10465,3,5
22,1088,899,-4207,1515,-10454,4,5
151,1105,894,-4203,1514,-10444,5,5
3135,2339,62,9990,319,-11204,0,5
2965,2375,23,9980,319,-11193,1,5
2799,2535,3460,9970,319,-11181,2,5
2791,205,2187,9961,318,-11170,3,5
2956,386,2004,9951,318,-11159,4,5
3125,424,1963,9941,318,-11148,5,5
3578,3575,845,4216,-754,-18001,0,1
9,3577,740,1972,-232,-9435,1,1
26,3572,638,1970,-232,-9426,2,1
43,3563,529,1968,-232,-9416,3,1
57,3551,419,1966,-232,-9407,4,1
69,3536,309,1964,-231,-9397,5,1
3583,3485,3594,1466,21,-136,0,3
3598,3484,3596,1104,-18,388,1,3
5,3484,3598,535,-1,368,2,3
8,3484,0,295,3,155,3,3
10,3484,0,162,0,46,4,3
11,3484,0,28,1,-9,5,3
454,918,914,-1635,221,-14054,0,5
615,899,887,-1634,221,-14040,1,5
774,821,802,-1632,221,-14026,2,5
849,3143,3118,-1630,221,-14012,3,5
696,2857,2824,-1629,220,-13998,4,5
536,2821,2781,-1627,220,-13984,5,5
3353,2128,2651,-1651,-1547,-6080,0,1
3338,2079,2735,-2176,-1005,-6362,1,1
3337,2051,2790,-1827,-128,-4175,2,1
3337,2027,2845,-1826,-128,-4171,3,1
3339,2000,2903,-1824,-128,-4166,4,1
3343,1973,2960,-1822,-128,-4162,5,1
3578,3575,845,4193,-778,-18007,0,3
8,3577,740,1979,-232,-9430,1,3
26,3572,638,1977,-232,-9421,2,3
42,3563,529,1975,-232,-9411,3,3
57,3551,419,1973,-232,-9402,4,3
69,3536,309,1971,-231,-9392,5,3
242,1484,3547,1660,2899,-5589,0,4
256,1548,26,1919,2324,-6163,1,4
253,1578,83,2013,242,-4183,2,4
249,1602,137,1873,122,-4036,3,4
243,1627,193,1871,122,-4032,4,4
235,1651,248,1869,122,-4028,5,4
3145,2718,2685,-1636,221,-14067,0,6
2984,2698,2712,-1634,221,-14053,1,6
2824,2620,2798,-1633,221,-14038,2,6
2751,1338,487,-1631,220,-14024,3,6
2904,1056,775,-1629,220,-14010,4,6
3065,1021,818,-1628,220,-13996,5,6
390,874,1793,-65,-15,-1498,0,5
407,875,1795,251,-26,-1425,1,5
423,877,1798,251,2,-1418,2,5
439,879,1800,152,14,-1407,3,5
456,879,1800,62,1,-1408,4,5
472,879,1800,22,-1,-1413,5,5
0,5,2861,-568,-51,-15010,0,1
3595,5,2689,-567,-51,-14995,1,1
3590,7,2518,-567,-51,-14980,2,1
3593,3,2388,-139,63,-12494,3,1
3592,6,2245,-139,63,-12482,4,1
3593,8,2102,-139,63,-12469,5,1
3034,3334,2022,-909,-314,-7983,0,3
2992,3466,1863,-908,-314,-7975,1,3
2973,30,1673,-907,-314,-7967,2,3
2953,183,1500,-2861,-179,-6408,3,3
2957,350,1313,-2858,-179,-6401,4,3
2982,498,1145,-2856,-179,-6395,5,3
161,2710,2695,-413,27,-15016,0,1
3589,2710,2697,-412,27,-15001,1,1
3417,2711,2698,-412,27,-14986,2,1
3288,2705,2701,-445,63,-12491,3,1
3145,2703,2706,-445,63,-12478,4,1
3002,2697,2714,-445,63,-12466,5,1
262,2983,2469,-9110,1083,-10900,0,1
102,3005,2500,-9101,1082,-10889,1,1
3542,3018,2525,-9091,1081,-10878,2,1
3381,3026,2547,-9082,1080,-10867,3,1
3220,3026,2570,-9073,1079,-10856,4,1
3059,3016,2602,-9064,1078,-10845,5,1
3599,5,2862,-569,-54,-14995,0,4
3595,5,2690,-569,-54,-14980,1,4
3590,7,2518,-568,-54,-14965,2,4
3593,3,2389,-137,63,-12474,3,4
3592,6,2246,-137,63,-12462,4,4
3593,8,2104,-137,63,-12449,5,4
3221,632,3367,9174,18,-9113,0,3
3363,606,3417,9165,18,-9104,1,3
3505,594,3458,9156,18,-9095,2,3
48,593,3495,9146,17,-9086,3,3
191,601,3534,9137,17,-9077,4,3
333,622,3580,9128,17,-9068,5,3
3438,910,904,-411,27,-15023,0,2
10,910,902,-411,27,-15008,1,2
182,911,901,-411,27,-14993,2,2
311,905,898,-446,66,-12505,3,2
455,903,893,-446,66,-12493,4,2
598,897,885,-445,66,-12480,5,2
604,35,838,2566,-122,-1879,0,5
640,21,818,3021,114,-1152,1,5
675,3595,789,3018,114,-1151,2,5
709,3558,748,3015,114,-1150,3,5
742,3504,690,3012,113,-1148,4,5
772,3424,606,3009,113,-1147,5,5
3587,3587,1199,1031,-27,-9562,0,6
3597,3588,1090,1030,-27,-9552,1,6
6,3587,980,1029,-27,-9543,2,6
16,3585,870,1028,-27,-9533,3,6
24,3581,761,1027,-27,-9523,4,6
32,3575,651,1026,-27,-9514,5,6
2921,1306,118,3133,-37,943,0,2
2879,1285,143,3275,-448,1489,1,2
2844,1207,219,3272,-447,1487,2,2
2813,1083,341,3269,-447,1486,3,2
2790,885,536,3265,-447,1484,4,2
2783,613,806,3262,-446,1483,5,2
3250,900,890,883,29,-8775,0,5
3351,895,901,883,29,-8766,1,5
3451,892,911,882,29,-8757,2,5
3552,891,919,881,29,-8749,3,5
52,891,928,880,29,-8740,4,5
152,893,937,879,29,-8731,5,5
3435,2426,2688,3970,16,-8746,0,5
3335,2424,2695,3966,16,-8737,1,5
3225,2420,2703,3962,16,-8728,2,5
3116,2413,2713,3958,16,-8719,3,5
3006,2400,2729,3954,16,-8711,4,5
2898,2373,2759,3950,16,-8702,5,5
3587,3587,1199,1031,-27,-9564,0,4
3597,3588,1089,1030,-27,-9554,1,4
6,3587,980,1029,-27,-9544,2,4
16,3585,870,1028,-27,-9535,3,4
24,3581,761,1027,-27,-9525,4,4
32,3575,651,1026,-27,-9516,5,4
422,1265,3588,-10562,380,-15226,0,2
634,1282,4,-10551,379,-15211,1,2
844,1425,145,-10541,379,-15195,2,2
740,2986,1705,-10530,378,-15180,3,2
529,3023,1740,-10519,378,-15165,4,2
318,3033,1750,-10509,378,-15150,5,2
348,2698,2710,450,61,-8740,0,6
248,2696,2704,449,61,-8731,1,6
148,2695,2699,449,61,-8722,2,6
48,2695,2695,449,61,-8713,3,6
3549,2696,2690,448,61,-8705,4,6
3449,2697,2686,448,61,-8696,5,6
644,2054,2580,-7245,2088,-7164,0,2
657,2332,2858,-7238,2086,-7157,1,2
658,2561,3098,-7750,686,-3937,2,2
618,2757,3307,-7742,685,-3933,3,2
555,2892,3455,-7734,684,-3929,4,2
478,2980,3557,-7727,684,-3926,5,2
589,1191,2018,-3041,1024,-4067,0,5
646,1188,2001,-3038,1023,-4063,1,5
704,1180,1979,-3035,1022,-4059,2,5
761,1159,1945,-3032,1021,-4055,3,5
817,1099,1872,-3029,1020,-4051,4,5
868,798,1558,-3026,1019,-4047,5,5
557,713,654,2961,2204,-6521,0,2
638,758,677,2958,2202,-6514,1,2
717,832,729,2955,2200,-6508,2,2
792,996,872,2952,2197,-6501,3,2
837,1506,1361,2949,2195,-6495,4,2
800,2078,1913,2946,2193,-6488,5,2
3203,829,828,3581,-247,-2886,0,5
3241,797,879,3532,-114,-2904,1,5
3281,777,913,3093,-49,-3001,2,5
3324,763,939,2726,-69,-3218,3,5
3368,752,962,2693,-57,-3225,4,5
3411,744,983,2690,-57,-3222,5,5
409,3055,2638,-10927,370,-10301,0,1
