xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3450,3302,2708,748,-6,-57,80,6
3457,3303,2702,862,-11,-109,81,6
3468,3305,2699,891,64,229,82,6
3480,3306,2698,970,29,469,83,6
3493,3306,2698,999,11,595,84,6
3508,3306,2699,1076,-11,675,85,6
3524,3305,2700,1201,-13,722,86,6
3542,3305,2700,1326,-12,757,87,6
3561,3305,2700,1447,-8,810,88,6
3581,3305,2700,1562,-13,869,89,6
1,3305,2700,1470,0,819,90,6
8,3305,2700,523,-5,332,91,6
12,3305,2700,312,0,182,92,6
14,3305,2700,189,0,101,93,6
15,3305,2700,66,0,30,94,6
14,3305,2700,-61,0,-37,95,6
12,3305,2700,-188,1,-106,96,6
8,3305,2700,-314,1,-176,97,6
2,3305,2700,-441,0,-244,98,6
41,3581,1879,181,141,-10408,79,4
39,3574,1760,181,141,-10398,80,4
35,3568,1640,181,141,-10387,81,4
30,3563,1521,181,140,-10377,82,4
13,3564,1410,-751,351,-9792,83,4
3598,3567,1298,-751,350,-9782,84,4
3583,3573,1187,-750,350,-9772,85,4
3570,3581,1075,-749,350,-9762,86,4
3559,3592,964,-748,349,-9753,87,4
3550,5,852,-748,349,-9743,88,4
3544,19,739,-747,349,-9733,89,4
3541,34,627,-746,348,-9723,90,4
3541,50,515,-745,348,-9714,91,4
3543,65,403,-745,347,-9704,92,4
3549,79,291,-744,347,-9694,93,4
3557,92,180,-743,347,-9685,94,4
3568,103,69,-742,346,-9675,95,4
3580,112,3558,-742,346,-9665,96,4
3594,119,3448,-741,346,-9656,97,4
9,122,3338,-740,345,-9646,98,4
0,645,75,-441,-9,-238,79,3
0,645,68,-570,7,-254,80,3
0,646,59,-688,9,-301,81,3
0,646,49,-807,2,-368,82,3
0,646,37,-923,2,-437,83,3
0,646,24,-1042,4,-497,84,3
0,646,9,-1173,0,-557,85,3
0,646,3594,-1200,13,-561,86,3
3599,646,3589,-430,-1,-161,87,3
3599,646,3586,-273,-7,-133,88,3
3599,646,3584,-141,-1,-84,89,3
3599,646,3584,-14,0,-14,90,3
3599,646,3586,114,0,54,91,3
3599,646,3589,245,-1,117,92,3
3599,646,3594,376,0,179,93,3
3599,646,3598,378,-1,166,94,3
0,646,0,118,-6,35,95,3
0,646,0,-14,0,-9,96,3
0,646,0,-29,2,-3,97,3
0,646,0,-14,1,3,98,3
361,910,913,-302,206,-14866,79,6
531,913,913,-302,206,-14851,80,6
701,917,915,-302,206,-14836,81,6
871,962,958,-301,205,-14821,82,6
758,2702,2696,-301,205,-14806,83,6
589,2708,2701,-301,205,-14791,84,6
419,2711,2701,-301,205,-14777,85,6
250,2713,2701,-300,205,-14762,86,6
105,2715,2699,-214,112,-12651,87,6
3561,2716,2697,-213,112,-12638,88,6
3475,2712,2702,-534,-194,-7351,89,6
3395,2708,2706,-533,-194,-7343,90,6
3311,2703,2711,-533,-193,-7336,91,6
3227,2697,2719,-532,-193,-7329,92,6
3143,2689,2728,-532,-193,-7321,93,6
3059,2676,2741,-531,-193,-7314,94,6
2976,2657,2762,-531,-193,-7307,95,6
2893,2620,2799,-530,-192,-7299,96,6
2813,2530,2890,-530,-192,-7292,97,6
2746,2126,3295,-529,-192,-7285,98,6
10,41,1013,-748,-60,-10770,79,1
10,38,889,-747,-60,-10760,80,1
9,35,765,-747,-60,-10749,81,1
8,32,642,-746,-60,-10738,82,1
6,30,519,-745,-60,-10727,83,1
4,28,396,-744,-60,-10717,84,1
1,26,273,-744,-60,-10706,85,1
3599,25,150,-743,-60,-10695,86,1
3596,25,27,-742,-60,-10685,87,1
3593,26,3505,-741,-60,-10674,88,1
3593,22,3442,-337,-71,-6129,89,1
3593,21,3377,-336,-71,-6122,90,1
3592,21,3307,-336,-71,-6116,91,1
3591,22,3237,-336,-71,-6110,92,1
3589,22,3167,-335,-71,-6104,93,1
3588,22,3097,-335,-71,-6098,94,1
3587,23,3027,-335,-71,-6092,95,1
3586,24,2957,-334,-71,-6086,96,1
3586,24,2887,-334,-71,-6080,97,1
3585,25,2818,-334,-71,-6074,98,1
2938,1304,900,557,3,653,79,2
2927,1304,900,606,0,709,80,2
2916,1304,900,656,0,768,81,2
2903,1304,900,709,4,831,82,2
2890,1304,900,765,0,896,83,2
2875,1304,900,823,4,965,84,2
2860,1304,900,885,0,1036,85,2
2843,1304,900,949,4,1112,86,2
2825,1304,900,1017,0,1190,87,2
2806,1304,900,1088,4,1276,88,2
2785,1304,900,1162,-2,1360,89,2
2763,1304,900,1241,3,1456,90,2
2740,1303,901,1321,-7,1547,91,2
2715,1303,901,1408,1,1655,92,2
2704,3106,2697,1120,-29,1326,93,2
2713,3080,2723,458,-7,609,94,2
2720,3085,2718,355,1,412,95,2
2724,3096,2707,282,-4,301,96,2
2727,3101,2702,177,0,195,97,2
2729,3102,2702,81,0,93,98,2
3545,2503,3590,465,58,-368,79,3
3540,2504,3588,339,54,-314,80,3
3536,2504,3587,224,18,-270,81,3
3534,2504,3587,65,0,-222,82,3
3532,2504,3588,-29,20,-171,83,3
3531,2504,3590,-159,0,-107,84,3
3532,2504,3593,-289,-2,-53,85,3
3534,2503,3598,-412,1,-1,86,3
3538,2503,0,-290,-26,291,87,3
3544,2503,1,-212,5,479,88,3
3551,2503,0,-174,15,612,89,3
3560,2503,0,-220,25,735,90,3
3570,2503,0,-293,2,871,91,3
3583,2503,0,-355,-7,995,92,3
3596,2503,0,-391,-14,1087,93,3
5,2503,0,-288,0,795,94,3
9,2503,0,-132,-3,347,95,3
12,2503,0,-59,-4,215,96,3
13,2503,0,-21,-1,82,97,3
12,2503,0,22,1,-56,98,3
386,589,830,8365,-105,-10367,79,2
536,613,864,8357,-105,-10357,80,2
685,677,937,8348,-105,-10347,81,2
819,989,1259,8340,-105,-10336,82,2
785,1993,2272,8332,-105,-10326,83,2
643,2170,2459,8323,-105,-10316,84,2
495,2217,2515,8315,-105,-10305,85,2
345,2236,2545,8307,-105,-10295,86,2
194,2244,2566,8298,-105,-10285,87,2
44,2246,2583,8290,-105,-10275,88,2
3494,2244,2600,8282,-104,-10264,89,2
3344,2237,2620,8273,-104,-10254,90,2
3195,2222,2645,8265,-104,-10244,91,2
3046,2190,2686,8257,-104,-10234,92,2
2901,2108,2776,8249,-104,-10223,93,2
2779,1709,3183,8240,-104,-10213,94,2
2830,832,468,8232,-104,-10203,95,2
2969,663,645,8224,-104,-10193,96,2
3115,613,704,8216,-104,-10182,97,2
3263,591,735,8207,-103,-10172,98,2
3599,349,911,120,-6,180,79,1
3599,349,912,45,-1,62,80,1
3599,349,911,-38,1,-56,81,1
3599,349,909,-123,2,-176,82,1
3599,349,905,-207,4,-295,83,1
3599,349,901,-204,2,-310,84,1
0,349,899,-47,0,-97,85,1
0,349,899,8,0,8,86,1
0,349,899,5,0,20,87,1
3477,1623,3365,-11446,-710,-6681,79,5
25,1612,3397,-11435,-710,-6674,80,5
174,1609,3427,-11423,-709,-6667,81,5
322,1615,3460,-11412,-708,-6661,82,5
470,1635,3504,-11400,-708,-6654,83,5
615,1687,3577,-11389,-707,-6647,84,5
751,1855,166,-11378,-706,-6641,85,5
809,2579,909,-11366,-705,-6634,86,5
702,3030,1380,-11355,-705,-6627,87,5
561,3133,1502,-11344,-704,-6621,88,5
416,3168,1560,-11332,-703,-6614,89,5
269,3182,1598,-11321,-703,-6608,90,5
122,3184,1629,-11310,-702,-6601,91,5
3575,3179,1659,-11298,-701,-6594,92,5
3428,3165,1692,-11287,-700,-6588,93,5
3283,3140,1733,-11276,-700,-6581,94,5
3141,3095,1792,-11264,-699,-6575,95,5
3005,3005,1894,-11253,-698,-6568,96,5
2889,2785,2125,-11242,-698,-6561,97,5
2849,2285,2637,-11231,-697,-6555,98,5
420,2475,2449,2244,105,-2873,79,2
380,2467,2435,2242,104,-2870,80,2
339,2460,2422,2240,104,-2867,81,2
299,2455,2410,2238,104,-2864,82,2
258,2452,2399,2235,104,-2861,83,2
218,2449,2389,2233,104,-2858,84,2
177,2446,2379,2231,104,-2856,85,2
137,2445,2370,2229,104,-2853,86,2
96,2444,2361,2227,104,-2850,87,2
56,2444,2352,2224,104,-2847,88,2
15,2445,2343,2222,103,-2844,89,2
3575,2446,2334,2220,103,-2841,90,2
3535,2448,2325,2218,103,-2839,91,2
3521,2452,2321,1084,166,-1289,92,2
3505,2454,2316,1083,166,-1288,93,2
3486,2457,2311,1082,166,-1287,94,2
3468,2460,2306,1080,166,-1286,95,2
3452,2462,2302,910,141,-1134,96,2
3437,2465,2297,873,140,-1078,97,2
3422,2468,2293,828,138,-1024,98,2
410,2658,45,318,-17,-2625,79,3
379,2657,42,365,-12,-2627,80,3
349,2655,39,413,-4,-2638,81,3
318,2653,36,462,5,-2660,82,3
287,2651,32,513,14,-2693,83,3
255,2650,28,563,23,-2737,84,3
223,2648,23,613,29,-2793,85,3
189,2647,18,660,29,-2861,86,3
155,2646,13,704,22,-2943,87,3
119,2645,8,745,9,-3036,88,3
83,2644,2,784,0,-3140,89,3
43,2643,3598,665,-19,-3400,90,3
1,2642,3597,492,-16,-3637,91,3
3585,2643,0,-57,16,-1395,92,3
3574,2642,0,45,-17,-917,93,3
3565,2642,0,70,-15,-794,94,3
3557,2642,0,71,0,-657,95,3
3551,2642,0,63,4,-521,96,3
3547,2642,0,40,4,-386,97,3
3544,2642,0,24,-1,-255,98,3
3599,3587,2462,651,-113,-8078,79,4
4,3585,2369,651,-113,-8070,80,4
9,3582,2277,650,-113,-8062,81,4
13,3579,2184,649,-113,-8054,82,4
17,3575,2092,649,-113,-8046,83,4
21,3571,1999,648,-113,-8038,84,4
23,3566,1907,647,-113,-8030,85,4
25,3561,1815,647,-112,-8022,86,4
25,3555,1723,646,-112,-8014,87,4
25,3550,1630,645,-112,-8006,88,4
24,3545,1538,645,-112,-7998,89,4
22,3539,1446,644,-112,-7990,90,4
20,3535,1355,644,-112,-7982,91,4
16,3530,1263,643,-112,-7974,92,4
13,3527,1171,642,-112,-7966,93,4
8,3524,1080,642,-111,-7958,94,4
3,3521,989,641,-111,-7950,95,4
3598,3520,898,640,-111,-7942,96,4
3593,3519,807,640,-111,-7934,97,4
3587,3520,716,639,-111,-7926,98,4
3242,553,537,100,-998,-3900,79,3
3280,558,508,100,-997,-3896,80,3
3317,560,480,100,-996,-3892,81,3
3355,561,454,100,-995,-3889,82,3
3392,559,428,100,-994,-3885,83,3
3430,556,403,100,-993,-3881,84,3
3467,551,377,99,-992,-3877,85,3
3504,545,352,99,-991,-3873,86,3
3541,537,327,99,-990,-3869,87,3
3577,527,301,99,-989,-3865,88,3
13,516,275,99,-988,-3861,89,3
48,504,248,99,-987,-3858,90,3
82,489,220,99,-986,-3854,91,3
116,473,191,99,-985,-3850,92,3
148,454,161,99,-984,-3846,93,3
180,434,129,99,-983,-3842,94,3
198,413,89,-1081,-723,-3497,95,3
214,389,46,-1249,-707,-3581,96,3
228,364,2,-1250,-707,-3581,97,3
234,351,3573,-919,-111,-2070,98,3
3350,907,902,171,-14,-16541,79,5
3539,905,906,171,-14,-16525,80,5
129,905,910,171,-14,-16508,81,5
317,907,915,171,-14,-16492,82,5
506,911,921,171,-14,-16475,83,5
695,925,938,171,-14,-16459,84,5
880,1240,1254,170,-14,-16442,85,5
727,2656,2672,170,-14,-16426,86,5
539,2674,2693,170,-14,-16409,87,5
351,2680,2701,170,-14,-16393,88,5
164,2682,2705,170,-14,-16377,89,5
3576,2682,2709,170,-14,-16360,90,5
3389,2681,2713,169,-14,-16344,91,5
3202,2678,2718,169,-14,-16327,92,5
3015,2671,2728,169,-14,-16311,93,5
2829,2639,2761,169,-14,-16295,94,5
2759,1012,790,169,-14,-16279,95,5
2944,923,881,169,-14,-16262,96,5
3130,911,895,168,-14,-16246,97,5
3316,907,901,168,-14,-16230,98,5
375,947,2044,-3288,359,-2159,79,1
402,922,1997,-3285,359,-2157,80,1
427,894,1948,-3281,359,-2155,81,1
451,861,1894,-3278,358,-2152,82,1
471,823,1837,-3275,358,-2150,83,1
489,781,1775,-3272,358,-2148,84,1
504,736,1710,-3268,357,-2146,85,1
515,686,1641,-3265,357,-2144,86,1
523,634,1569,-3262,357,-2142,87,1
536,596,1520,-1888,122,-2220,88,1
546,554,1467,-1886,122,-2218,89,1
553,509,1410,-1884,121,-2215,90,1
558,462,1352,-1883,121,-2213,91,1
560,414,1292,-1881,121,-2211,92,1
560,367,1234,-1790,89,-2187,93,1
557,320,1176,-1783,90,-2230,94,1
553,273,1118,-1786,94,-2274,95,1
545,227,1061,-1796,99,-2323,96,1
535,183,1005,-1814,104,-2380,97,1
523,141,951,-1841,106,-2444,98,1
3599,3587,2439,500,-43,-8821,79,4
2,3586,2338,500,-42,-8812,80,4
6,3585,2237,499,-42,-8803,81,4
9,3583,2136,499,-42,-8795,82,4
11,3581,2035,498,-42,-8786,83,4
13,3578,1935,498,-42,-8777,84,4
15,3575,1834,497,-42,-8768,85,4
16,3572,1733,497,-42,-8759,86,4
17,3568,1633,496,-42,-8751,87,4
17,3565,1533,496,-42,-8742,88,4
16,3561,1432,495,-42,-8733,89,4
15,3558,1332,495,-42,-8724,90,4
13,3555,1232,495,-42,-8716,91,4
10,3552,1132,494,-42,-8707,92,4
8,3550,1032,494,-42,-8698,93,4
5,3549,933,493,-42,-8690,94,4
1,3547,833,493,-42,-8681,95,4
3598,3547,734,492,-42,-8672,96,4
3594,3547,634,492,-42,-8664,97,4
3591,3548,535,491,-42,-8655,98,4
3481,1000,931,-4534,559,1204,79,3
3478,1018,876,-4530,558,1202,80,3
3476,1036,822,-4525,558,1201,81,3
3475,1054,767,-4521,557,1200,82,3
3498,1053,738,-3030,-368,-795,83,3
3517,1053,709,-3027,-368,-794,84,3
3535,1053,678,-3024,-367,-793,85,3
3553,1052,647,-3021,-367,-792,86,3
3570,1050,616,-3018,-366,-792,87,3
3588,1047,585,-3015,-366,-791,88,3
5,1043,553,-3012,-366,-790,89,3
16,1042,527,-2416,16,-304,90,3
23,1042,502,-2287,35,-47,91,3
29,1041,477,-2236,28,42,92,3
34,1040,452,-2203,25,95,93,3
38,1039,428,-2182,21,150,94,3
42,1037,403,-2159,21,208,95,3
45,1036,378,-2151,15,270,96,3
47,1034,353,-2145,4,332,97,3
48,1032,328,-2148,-4,396,98,3
280,2704,2706,-88,5,-16413,79,2
92,2704,2705,-88,5,-16397,80,2
3505,2704,2705,-88,5,-16380,81,2
3317,2705,2704,-88,5,-16364,82,2
3130,2705,2703,-88,5,-16347,83,2
2943,2707,2701,-88,5,-16331,84,2
2756,2722,2685,-88,5,-16315,85,2
2830,894,913,-87,5,-16298,86,2
3017,899,908,-87,4,-16282,87,2
3203,900,907,-87,4,-16266,88,2
3389,901,906,-87,4,-16250,89,2
3575,901,905,-87,4,-16233,90,2
161,901,905,-87,4,-16217,91,2
347,901,904,-87,4,-16201,92,2
532,900,903,-87,4,-16185,93,2
718,898,900,-87,4,-16169,94,2
896,2961,2964,-87,4,-16152,95,2
711,2708,2710,-87,4,-16136,96,2
527,2705,2707,-87,4,-16120,97,2
342,2705,2706,-86,4,-16104,98,2
3317,5,2637,-2325,1287,-7707,79,5
3296,70,2534,-2323,1286,-7699,80,5
3285,132,2440,-2174,1174,-6825,81,5
3284,196,2344,-2171,1173,-6818,82,5
3291,259,2248,-2169,1172,-6812,83,5
3307,319,2155,-2167,1170,-6805,84,5
3331,374,2067,-2165,1169,-6798,85,5
3362,423,1983,-2163,1168,-6791,86,5
3399,466,1905,-2161,1167,-6784,87,5
3441,502,1831,-2158,1166,-6778,88,5
3486,532,1762,-2156,1164,-6771,89,5
3535,555,1696,-2154,1163,-6764,90,5
3586,573,1632,-2152,1162,-6757,91,5
39,585,1570,-2150,1161,-6751,92,5
92,591,1509,-2148,1160,-6744,93,5
146,592,1447,-2145,1159,-6737,94,5
199,586,1383,-2143,1158,-6730,95,5
252,574,1316,-2141,1156,-6724,96,5
302,554,1245,-2139,1155,-6717,97,5
353,523,1167,-1999,1057,-6924,98,5
3099,1189,3546,106,-1,128,79,2
3097,1188,3548,200,-2,99,80,2
3095,1184,3552,295,-3,70,81,2
3092,1180,3558,391,-3,43,82,2
3090,1174,3565,487,-3,15,83,2
3087,1166,3575,584,-4,-12,84,2
3084,1157,3587,681,-6,-39,85,2
3080,1148,3598,687,2,-2,86,2
3076,1144,4,409,53,215,87,2
3072,1143,6,256,14,304,88,2
3067,1143,6,163,-24,351,89,2
3063,1144,4,78,-29,410,90,2
3058,1146,1,40,-25,458,91,2
3052,1147,3599,127,-3,476,92,2
3046,1148,3599,208,-2,482,93,2
3040,1148,3599,251,1,501,94,2
3033,1147,3599,270,4,536,95,2
3025,1147,0,279,4,579,96,2
3017,1147,0,289,3,623,97,2
3009,1147,0,306,0,669,98,2
202,1353,909,-5441,-1,-5525,79,1
291,1353,911,-5435,-1,-5520,80,1
372,1351,906,-5267,-18,-4884,81,1
454,1348,901,-5262,-18,-4879,82,1
536,1343,896,-5257,-18,-4874,83,1
618,1336,887,-5251,-18,-4869,84,1
700,1322,872,-5246,-18,-4864,85,1
781,1288,838,-5241,-18,-4859,86,1
860,1115,664,-5236,-18,-4855,87,1
850,3372,2920,-5230,-18,-4850,88,1
770,3247,2794,-5225,-18,-4845,89,1
689,3218,2764,-5220,-18,-4840,90,1
608,3206,2750,-5215,-18,-4835,91,1
527,3199,2742,-5209,-18,-4830,92,1
445,3194,2737,-5204,-18,-4826,93,1
369,3187,2729,-4713,-234,-4773,94,1
292,3181,2723,-4708,-234,-4768,95,1
216,3176,2718,-4703,-233,-4763,96,1
139,3172,2714,-4699,-233,-4759,97,1
62,3169,2711,-4694,-233,-4754,98,1
0,89,816,182,-1,1187,79,1
0,89,832,202,3,1310,80,1
0,89,848,225,-1,1434,81,1
0,89,866,244,3,1566,82,1
0,89,886,266,-9,1694,83,1
3599,89,900,166,2,1195,84,1
3599,89,908,95,-7,658,85,1
3599,89,911,53,-8,338,86,1
3599,89,914,53,-4,195,87,1
3599,89,914,12,0,58,88,1
3599,89,913,-15,1,-82,89,1
3599,89,911,-38,1,-224,90,1
3599,89,906,-59,1,-366,91,1
3599,89,901,-63,0,-463,92,1
0,89,899,-2,-1,-151,93,1
0,88,899,9,-6,12,94,1
0,88,899,0,-1,28,95,1
3532,3331,2778,738,92,-1848,79,6
3531,3336,2754,835,107,-1903,80,6
3530,3340,2729,925,95,-1963,81,6
3531,3345,2703,1053,134,-1972,82,6
3542,3348,2688,1451,82,-721,83,6
3558,3349,2677,1614,62,-296,84,6
3574,3350,2667,1627,34,-197,85,6
3591,3350,2658,1703,-37,-101,86,6
2,3351,2655,965,35,134,87,6
8,3352,2655,437,38,294,88,6
13,3352,2658,258,18,355,89,6
16,3352,2662,132,-4,403,90,6
18,3352,2666,2,-14,454,91,6
19,3352,2672,-130,-24,508,92,6
19,3352,2679,-265,12,538,93,6
18,3353,2687,-400,5,592,94,6
15,3353,2697,-532,-7,645,95,6
8,3353,2701,-727,7,92,96,6
0,3353,2702,-646,1,-224,97,6
3594,3353,2701,-487,0,-306,98,6
548,1904,2893,6493,1900,-6167,79,4
458,1986,2971,6486,1898,-6161,80,4
363,2041,3022,6480,1896,-6155,81,4
265,2082,3057,6473,1894,-6148,82,4
166,2113,3083,6467,1892,-6142,83,4
66,2139,3103,6461,1890,-6136,84,4
3565,2161,3118,6454,1888,-6130,85,4
3464,2181,3129,6448,1886,-6124,86,4
3362,2200,3138,6441,1884,-6118,87,4
3272,2219,3141,6013,1712,-5567,88,4
3178,2238,3141,6007,1710,-5561,89,4
3085,2262,3135,6001,1709,-5555,90,4
2991,2294,3120,5995,1707,-5550,91,4
2899,2347,3084,5989,1705,-5544,92,4
2810,2472,2975,5983,1703,-5539,93,4
2747,3060,2403,5977,1702,-5533,94,4
2800,154,1724,5971,1700,-5528,95,4
2888,299,1595,5965,1698,-5522,96,4
2979,356,1554,5959,1697,-5517,97,4
3072,389,1538,5954,1695,-5511,98,4
3486,3109,2536,2588,388,-930,79,4
3497,3119,2507,2585,388,-929,80,4
3509,3129,2477,2582,387,-928,81,4
3522,3137,2449,2564,375,-880,82,4
3536,3144,2422,2526,319,-785,83,4
3551,3150,2395,2556,299,-735,84,4
3566,3155,2368,2601,269,-696,85,4
3583,3159,2341,2663,208,-669,86,4
3599,3161,2314,2661,78,-705,87,4
9,3161,2289,2154,24,-1052,88,4
16,3161,2263,1994,5,-1176,89,4
22,3160,2238,1931,5,-1210,90,4
28,3159,2212,1884,6,-1239,91,4
33,3158,2187,1839,6,-1279,92,4
37,3156,2162,1800,3,-1326,93,4
41,3154,2136,1764,-8,-1378,94,4
43,3152,2111,1734,-20,-1435,95,4
45,3150,2085,1711,-32,-1497,96,4
46,3147,2058,1695,-46,-1564,97,4
46,3144,2031,1685,-60,-1637,98,4
2701,1707,3015,-18,0,-22,79,2
2700,1124,0,97,3,2,80,2
2700,1123,0,60,3,21,81,2
2700,1123,0,11,0,11,82,2
399,607,1033,2624,-667,-7336,79,6
486,583,1009,2622,-666,-7329,80,6
573,547,974,2619,-666,-7322,81,6
658,487,915,2616,-665,-7314,82,6
737,368,796,2614,-664,-7307,83,6
798,74,503,2611,-664,-7300,84,6
800,3149,3578,2609,-663,-7293,85,6
740,2845,3275,2606,-662,-7285,86,6
661,2722,3152,2603,-662,-7278,87,6
577,2660,3092,2601,-661,-7271,88,6
492,2624,3056,2598,-660,-7263,89,6
405,2600,3032,2596,-660,-7256,90,6
318,2582,3016,2593,-659,-7249,91,6
230,2569,3003,2590,-658,-7242,92,6
143,2558,2993,2588,-658,-7234,93,6
55,2549,2985,2585,-657,-7227,94,6
3567,2542,2979,2583,-656,-7220,95,6
3480,2535,2973,2580,-656,-7213,96,6
3392,2528,2969,2577,-655,-7206,97,6
3305,2523,2965,2575,-654,-7198,98,6
2840,1233,3345,-7399,809,-12562,79,5
3007,1225,3364,-7392,808,-12549,80,5
3174,1227,3374,-7384,808,-12537,81,5
3332,1218,3400,-6177,594,-12568,82,5
3491,1220,3417,-6171,594,-12555,83,5
51,1226,3434,-6165,593,-12543,84,5
209,1237,3454,-6159,593,-12530,85,5
368,1257,3481,-6153,592,-12517,86,5
524,1296,3526,-6146,592,-12505,87,5
676,1389,25,-6140,591,-12492,88,5
801,1777,418,-6134,590,-12480,89,5
758,2586,1233,-6128,590,-12467,90,5
615,2784,1436,-6122,589,-12455,91,5
461,2846,1504,-6116,589,-12443,92,5
313,2879,1545,-6293,603,-11617,93,5
164,2897,1572,-6286,603,-11606,94,5
14,2907,1594,-6280,602,-11594,95,5
3464,2912,1613,-6274,602,-11583,96,5
3315,2912,1634,-6267,601,-11571,97,5
3165,2904,1658,-6261,600,-11559,98,5
2791,659,811,2007,-14,-852,79,2
2808,583,890,1638,11,-761,80,2
2823,541,933,1387,34,-728,81,2
2838,514,961,1234,11,-691,82,2
2852,495,980,1113,16,-675,83,2
2865,483,993,983,21,-661,84,2
2877,475,1001,864,23,-647,85,2
2889,472,1005,743,27,-637,86,2
2899,471,1007,628,28,-628,87,2
2908,473,1005,513,27,-622,88,2
2916,477,1001,399,58,-631,89,2
2924,484,994,287,67,-635,90,2
2931,493,986,175,58,-631,91,2
2937,502,976,63,35,-624,92,2
2942,514,964,-49,37,-625,93,2
2947,527,950,-159,23,-628,94,2
2951,542,933,-268,5,-632,95,2
2954,558,915,-378,-11,-638,96,2
2957,571,901,-311,-13,-474,97,2
2958,576,895,-132,-16,-185,98,2
786,3393,99,-8075,844,-6107,79,3
705,3253,3538,-4371,1404,-6561,80,3
635,3223,3502,-4277,106,-4862,81,3
563,3203,3477,-4273,106,-4857,82,3
489,3190,3460,-4268,105,-4852,83,3
416,3182,3446,-4264,105,-4847,84,3
342,3176,3435,-4260,105,-4843,85,3
269,3173,3426,-4256,105,-4838,86,3
196,3171,3418,-4251,105,-4833,87,3
122,3170,3410,-4247,105,-4828,88,3
49,3170,3403,-4243,105,-4823,89,3
3576,3171,3396,-4239,105,-4818,90,3
3503,3173,3388,-4234,105,-4814,91,3
3430,3176,3380,-4230,104,-4809,92,3
3357,3180,3371,-4226,104,-4804,93,3
3284,3186,3361,-4222,104,-4799,94,3
3212,3194,3349,-4217,104,-4794,95,3
3140,3206,3334,-4213,104,-4790,96,3
3068,3222,3314,-4209,104,-4785,97,3
2996,3247,3286,-4205,104,-4780,98,3
3574,14,2315,-350,-191,-16573,79,6
3588,17,2158,247,75,-13851,80,6
3596,20,2000,247,74,-13837,81,6
5,21,1841,247,74,-13823,82,6
13,19,1683,247,74,-13810,83,6
21,15,1525,246,74,-13796,84,6
27,9,1367,246,74,-13782,85,6
32,2,1209,246,74,-13768,86,6
34,3593,1052,246,74,-13754,87,6
34,3585,894,245,74,-13741,88,6
32,3576,736,245,74,-13727,89,6
27,3569,579,245,74,-13713,90,6
21,3563,422,245,74,-13699,91,6
13,3559,265,244,74,-13686,92,6
4,3557,109,244,74,-13672,93,6
3596,3558,3552,244,73,-13658,94,6
3588,3561,3396,244,73,-13645,95,6
3592,3565,3263,1290,1,-11486,96,6
3599,3566,3131,1289,1,-11474,97,6
6,3565,2999,1288,1,-11463,98,6
3008,2334,3099,-36,155,-3672,79,1
2976,2288,3154,-36,155,-3668,80,1
2946,2229,3221,-36,155,-3664,81,1
2919,2155,3304,-36,155,-3661,82,1
2898,2062,3405,-36,155,-3657,83,1
2884,1950,3526,-36,154,-3653,84,1
2878,1825,59,-36,154,-3650,85,1
2881,1698,194,-36,154,-3646,86,1
2865,1594,304,1775,38,-2634,87,1
2858,1473,430,1755,9,-2581,88,1
2861,1348,559,1753,9,-2578,89,1
2871,1234,679,1751,9,-2576,90,1
2888,1136,781,1749,9,-2573,91,1
2909,1057,866,1748,9,-2571,92,1
2932,993,935,1774,53,-2449,93,1
2949,973,961,762,86,-1614,94,1
2964,952,982,691,-84,-1466,95,1
2979,935,1000,634,-48,-1396,96,1
2994,922,1015,558,5,-1358,97,1
3009,912,1027,481,23,-1295,98,1
3216,2694,2732,-350,-192,-16572,79,1
3059,2701,2720,248,76,-13843,80,1
2901,2710,2710,247,76,-13829,81,1
2743,2789,2631,247,75,-13815,82,1
2815,852,968,247,75,-13802,83,1
2973,874,946,247,75,-13788,84,1
3131,880,940,246,75,-13774,85,1
3289,882,937,246,75,-13760,86,1
3446,884,936,246,75,-13746,87,1
4,885,934,246,75,-13733,88,1
161,886,933,245,75,-13719,89,1
318,886,932,245,75,-13705,90,1
475,886,931,245,75,-13692,91,1
632,886,929,245,75,-13678,92,1
788,883,925,245,75,-13664,93,1
854,2704,2746,244,75,-13651,94,1
698,2693,2734,244,74,-13637,95,1
566,2680,2712,1259,363,-11508,96,1
433,2674,2698,1258,363,-11496,97,1
301,2672,2688,1257,362,-11485,98,1
3574,14,2316,-350,-192,-16572,79,6
3588,17,2159,248,75,-13843,80,6
3596,20,2000,248,75,-13829,81,6
5,21,1842,247,75,-13815,82,6
13,19,1684,247,75,-13802,83,6
21,15,1526,247,75,-13788,84,6
27,9,1369,247,75,-13774,85,6
32,2,1211,246,75,-13760,86,6
34,3593,1053,246,75,-13747,87,6
34,3585,895,246,75,-13733,88,6
32,3576,738,246,75,-13719,89,6
27,3569,581,245,75,-13705,90,6
21,3563,424,245,75,-13692,91,6
13,3559,267,245,75,-13678,92,6
4,3557,111,245,74,-13664,93,6
3596,3558,3554,244,74,-13651,94,6
3588,3561,3398,244,74,-13637,95,6
3592,3569,3265,1263,326,-11509,96,6
0,3574,3133,1261,326,-11498,97,6
9,3576,3001,1260,326,-11486,98,6
3016,2554,1800,408,-2,-1565,79,2
2997,2554,1800,421,-1,-1610,80,2
2978,2554,1799,433,-3,-1661,81,2
2957,2554,1799,448,-2,-1720,82,2
2936,2553,1799,464,-4,-1784,83,2
